 6.310E+02  1.613E-06  1.299E-06  1.564E-07  1.358E-07  7.235E-06  6.089E-06  7.628E-07  5.568E-07  6.748E-08  6.190E-08  5.943E-07  4.405E-07
 7.079E+02  1.122E-06  9.014E-07  1.039E-07  8.963E-08  5.208E-06  4.391E-06  5.536E-07  4.047E-07  4.930E-08  4.360E-08  4.408E-07  3.277E-07
 7.943E+02  7.731E-07  6.152E-07  6.694E-08  5.930E-08  3.727E-06  3.127E-06  3.940E-07  2.911E-07  3.377E-08  3.031E-08  3.288E-07  2.430E-07
 8.913E+02  5.361E-07  4.224E-07  4.252E-08  3.895E-08  2.654E-06  2.214E-06  2.858E-07  2.085E-07  2.192E-08  2.087E-08  2.442E-07  1.794E-07
 1.000E+03  3.699E-07  2.970E-07  2.895E-08  2.525E-08  1.871E-06  1.572E-06  2.036E-07  1.526E-07  1.625E-08  1.469E-08  1.773E-07  1.324E-07
 1.122E+03  2.576E-07  2.050E-07  1.882E-08  1.690E-08  1.314E-06  1.100E-06  1.472E-07  1.088E-07  1.147E-08  1.024E-08  1.301E-07  9.682E-08
 1.259E+03  1.773E-07  1.414E-07  1.226E-08  1.085E-08  9.188E-07  7.676E-07  1.042E-07  7.758E-08  7.668E-09  6.925E-09  9.479E-08  7.064E-08
 1.413E+03  1.230E-07  9.783E-08  8.206E-09  7.203E-09  6.379E-07  5.337E-07  7.441E-08  5.588E-08  5.263E-09  4.833E-09  6.859E-08  5.140E-08
 1.585E+03  8.520E-08  6.811E-08  5.322E-09  4.929E-09  4.413E-07  3.680E-07  5.335E-08  4.016E-08  3.601E-09  3.473E-09  4.986E-08  3.705E-08
 1.778E+03  5.932E-08  4.692E-08  3.559E-09  3.229E-09  3.046E-07  2.531E-07  3.849E-08  2.848E-08  2.453E-09  2.336E-09  3.608E-08  2.682E-08
 1.995E+03  4.112E-08  3.209E-08  2.411E-09  2.085E-09  2.077E-07  1.745E-07  2.736E-08  2.007E-08  1.690E-09  1.541E-09  2.570E-08  1.931E-08
 2.239E+03  2.803E-08  2.182E-08  1.556E-09  1.332E-09  1.419E-07  1.198E-07  1.889E-08  1.402E-08  1.153E-09  1.018E-09  1.840E-08  1.375E-08
 2.512E+03  1.958E-08  1.512E-08  1.027E-09  8.751E-10  9.671E-08  8.153E-08  1.350E-08  9.976E-09  8.024E-10  6.927E-10  1.307E-08  9.606E-09
 2.818E+03  1.336E-08  1.047E-08  6.645E-10  6.046E-10  6.578E-08  5.528E-08  9.475E-09  7.042E-09  5.319E-10  4.942E-10  9.241E-09  6.867E-09
 3.548E+03  6.251E-09  4.823E-09  2.916E-10  2.494E-10  2.990E-08  2.500E-08  4.602E-09  3.411E-09  2.427E-10  2.119E-10  4.550E-09  3.417E-09
 3.981E+03  4.285E-09  3.318E-09  1.849E-10  1.678E-10  2.008E-08  1.679E-08  3.212E-09  2.383E-09  1.586E-10  1.465E-10  3.199E-09  2.388E-09
 4.467E+03  2.941E-09  2.254E-09  1.256E-10  1.137E-10  1.341E-08  1.121E-08  2.242E-09  1.650E-09  1.100E-10  9.982E-11  2.228E-09  1.661E-09
 5.012E+03  2.000E-09  1.521E-09  8.954E-11  7.437E-11  8.967E-09  7.513E-09  1.546E-09  1.124E-09  8.016E-11  6.581E-11  1.549E-09  1.153E-09
