bs74-rc00.d
  2.51189E-01  1.52475E+03  1.52504E+03  7.95524E+02  7.45916E+02
  2.81838E-01  1.28026E+03  1.27992E+03  6.67580E+02  6.24291E+02
  3.16228E-01  1.07076E+03  1.06961E+03  5.58161E+02  5.20525E+02
  3.54813E-01  8.92037E+02  8.89992E+02  4.65316E+02  4.32688E+02
  3.98107E-01  7.39902E+02  7.37043E+02  3.86621E+02  3.58416E+02
  4.46684E-01  6.10674E+02  6.07199E+02  3.19935E+02  2.95632E+02
  5.01187E-01  5.01225E+02  4.97381E+02  2.63491E+02  2.42626E+02
  5.62341E-01  4.08872E+02  4.04904E+02  2.15817E+02  1.97977E+02
  6.30957E-01  3.31297E+02  3.27423E+02  1.75676E+02  1.60493E+02
  7.07946E-01  2.66482E+02  2.62873E+02  1.42015E+02  1.29161E+02
  7.94328E-01  2.12659E+02  2.09435E+02  1.13930E+02  1.03113E+02
  8.91251E-01  1.68270E+02  1.65503E+02  9.06399E+01  8.15966E+01
  1.00000E+00  1.31942E+02  1.29659E+02  7.14598E+01  6.39554E+01
  1.12202E+00  1.02482E+02  1.00671E+02  5.58008E+01  4.96249E+01
  1.25893E+00  7.88867E+01  7.74970E+01  4.31686E+01  3.81333E+01
  1.41254E+00  6.02215E+01  5.91828E+01  3.31010E+01  2.90373E+01
  1.58489E+00  4.56233E+01  4.48628E+01  2.51685E+01  2.19241E+01
  1.77828E+00  3.43246E+01  3.37761E+01  1.89851E+01  1.64234E+01
  1.99526E+00  2.56628E+01  2.52706E+01  1.42136E+01  1.22137E+01
  2.23872E+00  1.90801E+01  1.87999E+01  1.05665E+01  9.02269E+00
  2.51189E+00  1.41166E+01  1.39149E+01  7.80348E+00  6.62517E+00
  2.81838E+00  1.04004E+01  1.02528E+01  5.72760E+00  4.83831E+00
  3.16228E+00  7.63552E+00  7.52470E+00  4.18005E+00  3.51635E+00
  3.54813E+00  5.58922E+00  5.50358E+00  3.03452E+00  2.54455E+00
  3.98107E+00  4.08022E+00  4.01241E+00  2.19172E+00  1.83358E+00
  4.46684E+00  2.97093E+00  2.91632E+00  1.57519E+00  1.31570E+00
  5.01187E+00  2.15790E+00  2.11349E+00  1.12667E+00  9.40137E-01
  5.62341E+00  1.56373E+00  1.52745E+00  8.02131E-01  6.68962E-01
  6.30957E+00  1.13066E+00  1.10103E+00  5.68513E-01  4.74015E-01
  7.07946E+00  8.15839E-01  7.91710E-01  4.01189E-01  3.34476E-01
  7.94328E+00  5.87533E-01  5.67977E-01  2.81926E-01  2.35030E-01
  8.91251E+00  4.22349E-01  4.06593E-01  1.97318E-01  1.64464E-01
  1.00000E+01  3.03094E-01  2.90481E-01  1.37564E-01  1.14607E-01
  1.12202E+01  2.17175E-01  2.07145E-01  9.55487E-02  7.95367E-02
  1.25893E+01  1.55392E-01  1.47469E-01  6.61328E-02  5.49876E-02
  1.41254E+01  1.11046E-01  1.04826E-01  4.56227E-02  3.78834E-02
  1.58489E+01  7.92670E-02  7.44143E-02  3.13773E-02  2.60174E-02
  1.77828E+01  5.65283E-02  5.27638E-02  2.15188E-02  1.78178E-02
  1.99526E+01  4.02798E-02  3.73750E-02  1.47194E-02  1.21722E-02
  2.23872E+01  2.86828E-02  2.64525E-02  1.00445E-02  8.29760E-03
  2.51189E+01  2.04143E-02  1.87097E-02  6.83959E-03  5.64611E-03
  2.81838E+01  1.45241E-02  1.32268E-02  4.64833E-03  3.83625E-03
  3.16228E+01  1.03312E-02  9.34768E-03  3.15374E-03  2.60356E-03
  3.54813E+01  7.34806E-03  6.60505E-03  2.13647E-03  1.76543E-03
  3.98107E+01  5.22587E-03  4.66629E-03  1.44512E-03  1.19601E-03
  4.46684E+01  3.71620E-03  3.29594E-03  9.75950E-04  8.09436E-04
  5.01187E+01  2.64233E-03  2.32748E-03  6.58026E-04  5.47197E-04
  5.62341E+01  1.87850E-03  1.64316E-03  4.42922E-04  3.69466E-04
  6.30957E+01  1.33526E-03  1.15970E-03  2.97617E-04  2.49131E-04
  7.07946E+01  9.48943E-04  8.18230E-04  1.99623E-04  1.67749E-04
  7.94328E+01  6.74259E-04  5.77103E-04  1.33648E-04  1.12778E-04
  8.91251E+01  4.78979E-04  4.06881E-04  8.93083E-05  7.56965E-05
  1.00000E+02  3.40174E-04  2.86752E-04  5.95627E-05  5.07189E-05
  1.12202E+02  2.41529E-04  2.02004E-04  3.96474E-05  3.39226E-05
  1.25893E+02  1.71435E-04  1.42239E-04  2.63467E-05  2.26535E-05
  1.41254E+02  1.21639E-04  1.00111E-04  1.74844E-05  1.51091E-05
  1.58489E+02  8.62709E-05  7.04271E-05  1.15912E-05  1.00677E-05
  1.77828E+02  6.11578E-05  4.95213E-05  7.67892E-06  6.70414E-06
  1.99526E+02  4.33324E-05  3.48044E-05  5.08521E-06  4.46278E-06
  2.23872E+02  3.06849E-05  2.44489E-05  3.36739E-06  2.97063E-06
  2.51189E+02  2.17153E-05  1.71658E-05  2.23048E-06  1.97790E-06
  2.81838E+02  1.53572E-05  1.20460E-05  1.47829E-06  1.31766E-06
  3.16228E+02  1.08528E-05  8.44871E-06  9.80672E-07  8.78565E-07
  3.54813E+02  7.66357E-06  5.92243E-06  6.51321E-07  5.86434E-07
  3.98107E+02  5.40684E-06  4.14902E-06  4.33062E-07  3.91843E-07
  4.46684E+02  3.81104E-06  2.90467E-06  2.88224E-07  2.62057E-07
  5.01187E+02  2.68345E-06  2.03201E-06  1.91989E-07  1.75395E-07
  5.62341E+02  1.88736E-06  1.42037E-06  1.27977E-07  1.17467E-07
  6.30957E+02  1.32584E-06  9.91965E-07  8.53562E-08  7.87114E-08
  7.07946E+02  9.30182E-07  6.92117E-07  5.69549E-08  5.27626E-08
  7.94328E+02  6.51695E-07  4.82416E-07  3.80155E-08  3.53774E-08
  8.91251E+02  4.55916E-07  3.35888E-07  2.53785E-08  2.37235E-08
  1.00000E+03  3.18457E-07  2.33597E-07  1.69429E-08  1.59085E-08
bs74-rc03.d
  1.00000E-01  5.83188E+03  5.92043E+03  2.72310E+03  2.64621E+03
  1.12202E-01  5.07499E+03  5.12413E+03  2.45089E+03  2.35736E+03
  1.25893E-01  4.39391E+03  4.41825E+03  2.17733E+03  2.07757E+03
  1.41254E-01  3.78539E+03  3.79502E+03  1.91141E+03  1.81283E+03
  1.58489E-01  3.24540E+03  3.24700E+03  1.65999E+03  1.56738E+03
