SOLMAX              COS =     1.00                      COS =    -1.00
  -0.45 1.77E-02 1.65E-02 3.43E-02 3.41E-02 2.26E-02 1.98E-02 4.14E-02 4.16E-02
  -0.35 1.55E-02 1.46E-02 3.01E-02 3.03E-02 1.87E-02 1.67E-02 3.46E-02 3.51E-02
  -0.25 1.33E-02 1.20E-02 2.54E-02 2.54E-02 1.54E-02 1.33E-02 2.81E-02 2.84E-02
  -0.15 1.10E-02 9.93E-03 2.11E-02 2.08E-02 1.23E-02 1.06E-02 2.25E-02 2.24E-02
  -0.05 8.85E-03 7.96E-03 1.67E-02 1.64E-02 9.55E-03 8.30E-03 1.74E-02 1.72E-02
   0.05 7.02E-03 6.14E-03 1.29E-02 1.27E-02 7.28E-03 6.28E-03 1.31E-02 1.31E-02
   0.15 5.30E-03 4.50E-03 9.56E-03 9.56E-03 5.41E-03 4.54E-03 9.57E-03 9.64E-03
   0.25 3.85E-03 3.23E-03 7.06E-03 7.06E-03 3.86E-03 3.22E-03 7.00E-03 7.02E-03
   0.35 2.71E-03 2.27E-03 5.07E-03 5.01E-03 2.69E-03 2.25E-03 5.00E-03 4.95E-03
   0.45 1.79E-03 1.52E-03 3.53E-03 3.38E-03 1.77E-03 1.50E-03 3.48E-03 3.35E-03
   0.55 1.23E-03 9.85E-04 2.37E-03 2.35E-03 1.21E-03 9.77E-04 2.35E-03 2.32E-03
   0.65 7.68E-04 6.56E-04 1.63E-03 1.59E-03 7.59E-04 6.50E-04 1.61E-03 1.57E-03
   0.75 4.92E-04 4.01E-04 1.09E-03 1.04E-03 4.87E-04 3.99E-04 1.08E-03 1.04E-03
   0.85 3.17E-04 2.62E-04 7.25E-04 6.86E-04 3.15E-04 2.61E-04 7.21E-04 6.83E-04
   0.95 1.96E-04 1.61E-04 4.82E-04 4.28E-04 1.95E-04 1.61E-04 4.80E-04 4.28E-04
                    COS =     0.15                      COS =    -0.15
  -1.25 1.62E-02 1.56E-02 3.23E-02 3.25E-02 1.77E-02 1.70E-02 3.55E-02 3.57E-02
  -1.15 1.77E-02 1.71E-02 3.53E-02 3.56E-02 1.92E-02 1.84E-02 3.84E-02 3.87E-02
  -1.05 1.90E-02 1.82E-02 3.83E-02 3.79E-02 2.05E-02 1.96E-02 4.13E-02 4.08E-02
  -0.95 2.01E-02 1.91E-02 3.99E-02 4.02E-02 2.14E-02 2.02E-02 4.26E-02 4.28E-02
  -0.85 2.02E-02 1.93E-02 4.06E-02 4.03E-02 2.14E-02 2.03E-02 4.24E-02 4.23E-02
  -0.75 2.02E-02 1.93E-02 3.98E-02 3.99E-02 2.11E-02 1.99E-02 4.13E-02 4.14E-02
  -0.65 1.95E-02 1.87E-02 3.85E-02 3.86E-02 2.01E-02 1.90E-02 3.94E-02 3.94E-02
  -0.55 1.83E-02 1.76E-02 3.61E-02 3.63E-02 1.87E-02 1.78E-02 3.66E-02 3.67E-02
  -0.45 1.70E-02 1.58E-02 3.29E-02 3.30E-02 1.72E-02 1.59E-02 3.29E-02 3.31E-02
  -0.35 1.50E-02 1.40E-02 2.89E-02 2.88E-02 1.51E-02 1.39E-02 2.87E-02 2.87E-02
  -0.25 1.32E-02 1.21E-02 2.45E-02 2.46E-02 1.31E-02 1.19E-02 2.41E-02 2.43E-02
  -0.15 1.11E-02 9.89E-03 2.05E-02 2.01E-02 1.09E-02 9.71E-03 2.01E-02 1.98E-02
  -0.05 8.84E-03 7.90E-03 1.65E-02 1.61E-02 8.67E-03 7.72E-03 1.61E-02 1.58E-02
   0.05 6.93E-03 6.12E-03 1.27E-02 1.27E-02 6.80E-03 6.00E-03 1.24E-02 1.24E-02
   0.15 5.40E-03 4.69E-03 9.38E-03 9.56E-03 5.26E-03 4.59E-03 9.19E-03 9.36E-03
   0.25 4.01E-03 3.44E-03 7.10E-03 7.06E-03 3.93E-03 3.37E-03 6.97E-03 6.92E-03
   0.35 2.87E-03 2.36E-03 5.09E-03 5.08E-03 2.82E-03 2.33E-03 5.01E-03 5.00E-03
   0.45 2.00E-03 1.68E-03 3.58E-03 3.60E-03 1.97E-03 1.66E-03 3.54E-03 3.56E-03
   0.55 1.39E-03 1.17E-03 2.51E-03 2.53E-03 1.37E-03 1.16E-03 2.49E-03 2.51E-03
   0.65 9.17E-04 7.65E-04 1.73E-03 1.69E-03 9.11E-04 7.62E-04 1.73E-03 1.69E-03
   0.75 6.11E-04 4.90E-04 1.18E-03 1.14E-03 6.09E-04 4.89E-04 1.18E-03 1.14E-03
   0.85 3.82E-04 3.14E-04 7.93E-04 7.66E-04 3.81E-04 3.14E-04 7.93E-04 7.65E-04
   0.95 2.43E-04 1.98E-04 5.24E-04 4.97E-04 2.43E-04 1.98E-04 5.24E-04 4.97E-04
                    COS =     0.05                      COS =    -0.05
  -1.25 1.49E-02 1.47E-02 3.02E-02 3.03E-02 1.37E-02 1.35E-02 2.77E-02 2.79E-02
  -1.15 1.64E-02 1.60E-02 3.32E-02 3.32E-02 1.51E-02 1.47E-02 3.05E-02 3.06E-02
  -1.05 1.77E-02 1.71E-02 3.59E-02 3.60E-02 1.63E-02 1.58E-02 3.31E-02 3.32E-02
  -0.95 1.86E-02 1.79E-02 3.75E-02 3.76E-02 1.72E-02 1.66E-02 3.46E-02 3.47E-02
  -0.85 1.91E-02 1.83E-02 3.76E-02 3.80E-02 1.77E-02 1.70E-02 3.48E-02 3.52E-02
  -0.75 1.89E-02 1.80E-02 3.74E-02 3.77E-02 1.76E-02 1.68E-02 3.47E-02 3.50E-02
  -0.65 1.83E-02 1.78E-02 3.61E-02 3.62E-02 1.70E-02 1.66E-02 3.36E-02 3.38E-02
  -0.55 1.72E-02 1.65E-02 3.44E-02 3.38E-02 1.61E-02 1.54E-02 3.21E-02 3.16E-02
  -0.45 1.62E-02 1.53E-02 3.12E-02 3.08E-02 1.51E-02 1.43E-02 2.93E-02 2.89E-02
  -0.35 1.44E-02 1.34E-02 2.73E-02 2.74E-02 1.35E-02 1.27E-02 2.57E-02 2.58E-02
  -0.25 1.26E-02 1.14E-02 2.34E-02 2.33E-02 1.19E-02 1.08E-02 2.22E-02 2.21E-02
  -0.15 1.04E-02 9.52E-03 1.95E-02 1.95E-02 9.86E-03 9.07E-03 1.86E-02 1.86E-02
  -0.05 8.71E-03 7.69E-03 1.58E-02 1.54E-02 8.30E-03 7.39E-03 1.51E-02 1.47E-02
   0.05 6.75E-03 6.04E-03 1.22E-02 1.22E-02 6.49E-03 5.83E-03 1.18E-02 1.18E-02
   0.15 5.38E-03 4.59E-03 9.34E-03 9.40E-03 5.20E-03 4.47E-03 9.08E-03 9.13E-03
   0.25 4.07E-03 3.48E-03 6.89E-03 7.00E-03 3.95E-03 3.40E-03 6.75E-03 6.85E-03
   0.35 2.97E-03 2.52E-03 5.04E-03 5.06E-03 2.90E-03 2.48E-03 4.96E-03 4.98E-03
   0.45 2.10E-03 1.75E-03 3.64E-03 3.66E-03 2.07E-03 1.73E-03 3.60E-03 3.62E-03
   0.55 1.55E-03 1.32E-03 2.61E-03 2.56E-03 1.53E-03 1.31E-03 2.59E-03 2.54E-03
   0.65 1.05E-03 8.53E-04 1.83E-03 1.84E-03 1.05E-03 8.49E-04 1.83E-03 1.83E-03
   0.75 7.04E-04 5.75E-04 1.26E-03 1.25E-03 7.03E-04 5.74E-04 1.26E-03 1.25E-03
   0.85 4.95E-04 4.02E-04 8.55E-04 8.74E-04 4.94E-04 4.02E-04 8.54E-04 8.73E-04
   0.95 2.92E-04 2.39E-04 5.77E-04 5.60E-04 2.92E-04 2.39E-04 5.77E-04 5.60E-04
cosine(zenith) = 1.0
     1.122E+01   3.383E-05   2.876E-05   2.221E-04   1.784E-04
     1.413E+01   1.840E-05   1.583E-05   1.455E-04   1.130E-04
     1.778E+01   1.023E-05   9.026E-06   9.114E-05   7.227E-05
     2.239E+01   6.165E-06   5.037E-06   5.900E-05   4.385E-05
     2.818E+01   3.399E-06   2.980E-06   3.742E-05   2.698E-05
     3.548E+01   1.893E-06   1.506E-06   2.348E-05   1.703E-05
     4.467E+01   1.015E-06   8.678E-07   1.479E-05   1.019E-05
     5.623E+01   5.793E-07   4.784E-07   9.344E-06   6.378E-06
     7.079E+01   3.600E-07   2.722E-07   5.851E-06   3.631E-06
     8.913E+01   1.978E-07   1.734E-07   3.618E-06   2.319E-06
     1.122E+02   1.163E-07   8.643E-08   2.256E-06   1.364E-06
     1.413E+02   6.582E-08   4.619E-08   1.382E-06   8.260E-07
     1.778E+02   3.663E-08   3.000E-08   8.787E-07   4.889E-07
     2.239E+02   1.903E-08   1.888E-08   5.374E-07   2.912E-07
     2.818E+02   1.383E-08   8.952E-09   3.129E-07   1.676E-07
     3.548E+02   7.672E-09   5.142E-09   1.940E-07   1.009E-07
     4.467E+02   4.407E-09   3.439E-09   1.206E-07   5.868E-08
     5.623E+02   2.554E-09   1.558E-09   6.974E-08   3.432E-08
     7.079E+02   1.407E-09   1.009E-09   4.149E-08   1.997E-08
     8.913E+02   8.422E-10   5.092E-10   2.437E-08   1.154E-08
     1.122E+03   4.443E-10   2.828E-10   1.422E-08   6.472E-09
     1.413E+03   2.499E-10   1.597E-10   8.031E-09   3.652E-09
     1.778E+03   1.408E-10   8.793E-11   4.582E-09   2.054E-09
     2.239E+03   7.720E-11   4.783E-11   2.592E-09   1.171E-09
     2.818E+03   4.245E-11   2.580E-11   1.444E-09   6.456E-10
     3.548E+03   2.358E-11   1.452E-11   8.275E-10   3.584E-10
     4.467E+03   1.303E-11   7.698E-12   4.555E-10   1.986E-10
     5.623E+03   6.964E-12   4.102E-12   2.548E-10   1.062E-10
     7.079E+03   3.758E-12   2.216E-12   1.368E-10   5.666E-11
     8.913E+03   2.044E-12   1.182E-12   7.407E-11   2.960E-11
     1.122E+04   1.123E-12   6.471E-13   4.023E-11   1.722E-11
     1.413E+04   6.063E-13   3.527E-13   2.186E-11   9.054E-12
     1.778E+04   3.270E-13   1.900E-13   1.225E-11   4.903E-12
     2.239E+04   1.760E-13   1.011E-13   6.580E-12   2.535E-12
     2.818E+04   9.447E-14   5.268E-14   3.406E-12   1.332E-12
     3.548E+04   4.917E-14   2.846E-14   1.854E-12   7.254E-13
     4.467E+04   2.567E-14   1.461E-14   1.009E-12   3.843E-13
     5.623E+04   1.342E-14   7.564E-15   5.207E-13   2.037E-13
     7.079E+04   7.317E-15   3.959E-15   2.662E-13   1.083E-13
     8.913E+04   3.891E-15   2.058E-15   1.442E-13   5.777E-14
cosine(zenith) = 0.75
     1.122E+01   4.274E-05   3.616E-05   2.419E-04   1.953E-04
     1.413E+01   2.521E-05   1.932E-05   1.553E-04   1.211E-04
     1.778E+01   1.321E-05   1.150E-05   9.662E-05   7.900E-05
     2.239E+01   8.051E-06   6.557E-06   6.315E-05   5.000E-05
     2.818E+01   4.558E-06   3.732E-06   4.133E-05   2.967E-05
     3.548E+01   2.399E-06   1.998E-06   2.612E-05   1.899E-05
     4.467E+01   1.379E-06   1.085E-06   1.632E-05   1.189E-05
     5.623E+01   8.149E-07   5.952E-07   1.036E-05   7.173E-06
     7.079E+01   4.270E-07   3.338E-07   6.377E-06   4.313E-06
     8.913E+01   2.456E-07   2.177E-07   4.103E-06   2.614E-06
     1.122E+02   1.379E-07   1.164E-07   2.482E-06   1.587E-06
     1.413E+02   8.295E-08   6.918E-08   1.562E-06   9.326E-07
     1.778E+02   4.804E-08   3.436E-08   9.282E-07   5.726E-07
     2.239E+02   2.809E-08   2.039E-08   6.059E-07   3.387E-07
     2.818E+02   1.374E-08   1.309E-08   3.798E-07   2.097E-07
     3.548E+02   9.513E-09   6.515E-09   2.250E-07   1.201E-07
     4.467E+02   5.004E-09   3.601E-09   1.315E-07   6.990E-08
     5.623E+02   3.016E-09   2.024E-09   8.092E-08   4.096E-08
     7.079E+02   1.676E-09   1.163E-09   4.826E-08   2.453E-08
     8.913E+02   1.186E-09   6.388E-10   3.033E-08   1.458E-08
     1.122E+03   5.420E-10   3.521E-10   1.685E-08   8.038E-09
     1.413E+03   3.095E-10   1.973E-10   9.747E-09   4.644E-09
     1.778E+03   1.726E-10   1.086E-10   5.576E-09   2.618E-09
     2.239E+03   9.796E-11   6.039E-11   3.218E-09   1.450E-09
     2.818E+03   5.475E-11   3.316E-11   1.799E-09   8.104E-10
     3.548E+03   3.006E-11   1.791E-11   1.064E-09   4.551E-10
     4.467E+03   1.657E-11   9.792E-12   5.811E-10   2.506E-10
     5.623E+03   8.941E-12   5.317E-12   3.293E-10   1.368E-10
     7.079E+03   4.858E-12   2.889E-12   1.803E-10   7.471E-11
     8.913E+03   2.698E-12   1.617E-12   9.672E-11   3.990E-11
     1.122E+04   1.444E-12   8.482E-13   5.263E-11   2.187E-11
     1.413E+04   7.738E-13   4.477E-13   2.913E-11   1.196E-11
     1.778E+04   4.182E-13   2.414E-13   1.550E-11   6.362E-12
     2.239E+04   2.259E-13   1.276E-13   8.337E-12   3.291E-12
     2.818E+04   1.204E-13   6.816E-14   4.483E-12   1.757E-12
     3.548E+04   6.289E-14   3.554E-14   2.407E-12   9.228E-13
     4.467E+04   3.326E-14   1.879E-14   1.307E-12   5.235E-13
     5.623E+04   1.806E-14   1.026E-14   6.851E-13   2.731E-13
     7.079E+04   9.118E-15   5.191E-15   3.636E-13   1.363E-13
     8.913E+04   4.889E-15   2.749E-15   1.951E-13   7.467E-14
cosine(zenith) = 0.50
     1.122E+01   6.819E-05   5.667E-05   2.641E-04   2.260E-04
     1.413E+01   3.837E-05   3.135E-05   1.748E-04   1.423E-04
     1.778E+01   2.053E-05   1.743E-05   1.132E-04   9.220E-05
     2.239E+01   1.255E-05   1.019E-05   7.102E-05   5.841E-05
     2.818E+01   7.159E-06   5.555E-06   4.590E-05   3.573E-05
     3.548E+01   3.746E-06   3.125E-06   2.948E-05   2.218E-05
     4.467E+01   2.000E-06   1.748E-06   1.838E-05   1.372E-05
     5.623E+01   1.180E-06   9.131E-07   1.177E-05   8.673E-06
     7.079E+01   6.696E-07   5.089E-07   7.403E-06   5.302E-06
     8.913E+01   3.483E-07   2.648E-07   4.715E-06   3.103E-06
     1.122E+02   2.111E-07   1.546E-07   2.874E-06   1.925E-06
     1.413E+02   1.137E-07   9.535E-08   1.815E-06   1.188E-06
     1.778E+02   6.452E-08   4.709E-08   1.116E-06   6.930E-07
     2.239E+02   4.072E-08   3.139E-08   6.992E-07   4.239E-07
     2.818E+02   2.592E-08   1.540E-08   4.384E-07   2.552E-07
     3.548E+02   1.260E-08   8.117E-09   2.628E-07   1.485E-07
     4.467E+02   7.167E-09   5.696E-09   1.678E-07   8.615E-08
     5.623E+02   4.099E-09   2.874E-09   9.843E-08   5.280E-08
     7.079E+02   2.536E-09   1.430E-09   6.082E-08   3.182E-08
     8.913E+02   1.439E-09   8.832E-10   3.751E-08   1.820E-08
     1.122E+03   7.266E-10   4.834E-10   2.111E-08   1.047E-08
     1.413E+03   4.197E-10   2.779E-10   1.260E-08   6.079E-09
     1.778E+03   2.418E-10   1.561E-10   7.514E-09   3.510E-09
     2.239E+03   1.359E-10   8.927E-11   4.341E-09   2.031E-09
     2.818E+03   7.700E-11   4.947E-11   2.470E-09   1.166E-09
     3.548E+03   4.363E-11   2.701E-11   1.437E-09   6.424E-10
     4.467E+03   2.420E-11   1.478E-11   8.287E-10   3.581E-10
     5.623E+03   1.316E-11   8.095E-12   4.552E-10   1.989E-10
     7.079E+03   7.242E-12   4.296E-12   2.460E-10   1.076E-10
     8.913E+03   3.954E-12   2.330E-12   1.388E-10   6.091E-11
     1.122E+04   2.123E-12   1.273E-12   7.788E-11   3.287E-11
     1.413E+04   1.152E-12   6.874E-13   4.278E-11   1.749E-11
     1.778E+04   6.326E-13   3.646E-13   2.255E-11   9.295E-12
     2.239E+04   3.422E-13   1.950E-13   1.221E-11   5.032E-12
     2.818E+04   1.834E-13   1.063E-13   6.762E-12   2.727E-12
     3.548E+04   9.710E-14   5.630E-14   3.678E-12   1.424E-12
     4.467E+04   5.227E-14   2.937E-14   1.973E-12   7.817E-13
     5.623E+04   2.735E-14   1.592E-14   1.034E-12   4.317E-13
     7.079E+04   1.425E-14   8.163E-15   5.462E-13   2.226E-13
     8.913E+04   7.874E-15   4.230E-15   2.851E-13   1.133E-13
cosine(zenith) = 0.25
     1.122E+01   1.164E-04   9.574E-05   3.177E-04   2.874E-04
     1.413E+01   6.599E-05   5.589E-05   2.037E-04   1.802E-04
     1.778E+01   3.911E-05   3.285E-05   1.352E-04   1.175E-04
     2.239E+01   2.284E-05   1.825E-05   8.701E-05   7.316E-05
     2.818E+01   1.369E-05   1.071E-05   5.390E-05   4.558E-05
     3.548E+01   7.155E-06   6.262E-06   3.547E-05   2.869E-05
     4.467E+01   4.145E-06   3.517E-06   2.291E-05   1.741E-05
     5.623E+01   2.260E-06   1.811E-06   1.426E-05   1.110E-05
     7.079E+01   1.256E-06   9.873E-07   9.200E-06   6.742E-06
     8.913E+01   6.777E-07   5.911E-07   5.802E-06   4.135E-06
     1.122E+02   3.781E-07   3.193E-07   3.638E-06   2.569E-06
     1.413E+02   2.209E-07   1.811E-07   2.246E-06   1.573E-06
     1.778E+02   1.148E-07   9.600E-08   1.446E-06   9.520E-07
     2.239E+02   6.629E-08   5.227E-08   8.861E-07   5.597E-07
     2.818E+02   3.508E-08   2.881E-08   5.604E-07   3.455E-07
     3.548E+02   2.174E-08   1.744E-08   3.484E-07   2.200E-07
     4.467E+02   1.185E-08   8.814E-09   2.193E-07   1.300E-07
     5.623E+02   6.430E-09   5.482E-09   1.326E-07   7.840E-08
     7.079E+02   3.848E-09   2.908E-09   8.295E-08   4.658E-08
     8.913E+02   2.139E-09   1.432E-09   5.031E-08   2.590E-08
     1.122E+03   1.161E-09   7.379E-10   2.917E-08   1.491E-08
     1.413E+03   6.273E-10   4.274E-10   1.763E-08   8.872E-09
     1.778E+03   3.665E-10   2.463E-10   1.050E-08   5.168E-09
     2.239E+03   2.106E-10   1.381E-10   6.319E-09   3.067E-09
     2.818E+03   1.214E-10   7.703E-11   3.710E-09   1.712E-09
     3.548E+03   6.910E-11   4.423E-11   2.166E-09   9.923E-10
     4.467E+03   3.924E-11   2.473E-11   1.265E-09   5.757E-10
     5.623E+03   2.196E-11   1.366E-11   7.246E-10   3.219E-10
     7.079E+03   1.221E-11   7.384E-12   4.074E-10   1.812E-10
     8.913E+03   6.662E-12   4.079E-12   2.345E-10   9.859E-11
     1.122E+04   3.732E-12   2.247E-12   1.319E-10   5.417E-11
     1.413E+04   2.040E-12   1.215E-12   7.372E-11   2.990E-11
     1.778E+04   1.091E-12   6.454E-13   4.013E-11   1.616E-11
     2.239E+04   5.996E-13   3.440E-13   2.162E-11   9.027E-12
     2.818E+04   3.239E-13   1.861E-13   1.179E-11   4.845E-12
     3.548E+04   1.721E-13   9.984E-14   6.464E-12   2.582E-12
     4.467E+04   8.980E-14   5.136E-14   3.444E-12   1.387E-12
     5.623E+04   4.921E-14   2.733E-14   1.729E-12   7.643E-13
     7.079E+04   2.572E-14   1.473E-14   1.003E-12   3.756E-13
     8.913E+04   1.428E-14   8.022E-15   5.333E-13   1.985E-13
cosine(zenith) = 0.15
     1.122E+01   1.493E-04   1.219E-04   3.457E-04   3.248E-04
     1.413E+01   8.908E-05   7.497E-05   2.234E-04   2.081E-04
     1.778E+01   5.333E-05   4.449E-05   1.475E-04   1.322E-04
     2.239E+01   3.152E-05   2.521E-05   9.390E-05   8.186E-05
     2.818E+01   1.817E-05   1.523E-05   6.140E-05   5.255E-05
     3.548E+01   1.044E-05   8.684E-06   3.923E-05   3.288E-05
     4.467E+01   6.059E-06   4.962E-06   2.501E-05   2.055E-05
     5.623E+01   3.218E-06   2.810E-06   1.603E-05   1.282E-05
     7.079E+01   1.830E-06   1.570E-06   1.003E-05   7.855E-06
     8.913E+01   1.033E-06   8.554E-07   6.462E-06   4.829E-06
     1.122E+02   5.710E-07   4.881E-07   4.036E-06   3.008E-06
     1.413E+02   3.229E-07   2.660E-07   2.541E-06   1.830E-06
     1.778E+02   1.677E-07   1.286E-07   1.604E-06   1.117E-06
     2.239E+02   8.863E-08   7.100E-08   9.938E-07   6.583E-07
     2.818E+02   5.068E-08   4.107E-08   6.209E-07   3.991E-07
     3.548E+02   2.809E-08   2.216E-08   3.850E-07   2.412E-07
     4.467E+02   1.536E-08   1.253E-08   2.398E-07   1.439E-07
     5.623E+02   8.461E-09   6.403E-09   1.446E-07   8.594E-08
     7.079E+02   4.844E-09   3.734E-09   9.144E-08   5.177E-08
     8.913E+02   2.408E-09   2.064E-09   5.509E-08   3.035E-08
     1.122E+03   1.620E-09   1.138E-09   3.415E-08   1.808E-08
     1.413E+03   9.164E-10   7.235E-10   2.036E-08   1.065E-08
     1.778E+03   5.177E-10   3.652E-10   1.238E-08   6.196E-09
     2.239E+03   3.018E-10   1.811E-10   7.515E-09   3.748E-09
     2.818E+03   1.554E-10   1.034E-10   4.524E-09   2.055E-09
     3.548E+03   8.613E-11   5.485E-11   2.598E-09   1.190E-09
     4.467E+03   4.856E-11   3.092E-11   1.546E-09   6.869E-10
     5.623E+03   2.726E-11   1.717E-11   8.788E-10   3.875E-10
     7.079E+03   1.521E-11   9.422E-12   4.904E-10   2.225E-10
     8.913E+03   8.440E-12   5.156E-12   2.914E-10   1.202E-10
     1.122E+04   4.629E-12   2.756E-12   1.590E-10   6.842E-11
     1.413E+04   2.509E-12   1.490E-12   8.883E-11   3.807E-11
     1.778E+04   1.352E-12   8.040E-13   4.912E-11   2.078E-11
     2.239E+04   7.508E-13   4.400E-13   2.654E-11   1.088E-11
     2.818E+04   3.985E-13   2.323E-13   1.471E-11   6.223E-12
     3.548E+04   2.160E-13   1.217E-13   8.116E-12   3.299E-12
     4.467E+04   1.154E-13   6.604E-14   4.405E-12   1.713E-12
     5.623E+04   6.127E-14   3.374E-14   2.279E-12   9.220E-13
     7.079E+04   3.239E-14   1.808E-14   1.213E-12   4.770E-13
     8.913E+04   1.702E-14   9.845E-15   6.446E-13   2.382E-13
cosine(zenith) = 0.05
     1.122E+01   1.981E-04   1.661E-04   3.922E-04   3.775E-04
     1.413E+01   1.249E-04   1.034E-04   2.564E-04   2.416E-04
     1.778E+01   7.718E-05   6.282E-05   1.678E-04   1.567E-04
     2.239E+01   4.710E-05   3.761E-05   1.091E-04   1.007E-04
     2.818E+01   3.021E-05   2.345E-05   7.005E-05   6.415E-05
     3.548E+01   1.733E-05   1.396E-05   4.525E-05   4.085E-05
     4.467E+01   9.793E-06   8.317E-06   2.978E-05   2.554E-05
     5.623E+01   5.681E-06   4.869E-06   1.895E-05   1.584E-05
     7.079E+01   3.423E-06   2.786E-06   1.215E-05   1.002E-05
     8.913E+01   1.884E-06   1.476E-06   7.609E-06   6.312E-06
     1.122E+02   1.086E-06   8.817E-07   4.886E-06   3.834E-06
     1.413E+02   5.787E-07   4.919E-07   3.047E-06   2.390E-06
     1.778E+02   3.253E-07   2.733E-07   1.937E-06   1.454E-06
     2.239E+02   1.893E-07   1.411E-07   1.210E-06   8.688E-07
     2.818E+02   9.148E-08   7.529E-08   7.596E-07   5.283E-07
     3.548E+02   5.156E-08   4.262E-08   4.641E-07   3.117E-07
     4.467E+02   2.766E-08   2.339E-08   2.859E-07   1.907E-07
     5.623E+02   1.528E-08   1.209E-08   1.737E-07   1.124E-07
     7.079E+02   8.574E-09   6.757E-09   1.097E-07   6.697E-08
     8.913E+02   4.818E-09   3.541E-09   6.597E-08   3.918E-08
     1.122E+03   2.492E-09   2.008E-09   4.064E-08   2.389E-08
     1.413E+03   1.457E-09   1.035E-09   2.466E-08   1.368E-08
     1.778E+03   7.260E-10   5.179E-10   1.530E-08   8.079E-09
     2.239E+03   4.052E-10   3.196E-10   9.041E-09   4.773E-09
     2.818E+03   2.366E-10   1.605E-10   5.643E-09   2.841E-09
     3.548E+03   1.427E-10   9.995E-11   3.318E-09   1.733E-09
     4.467E+03   9.303E-11   5.415E-11   1.994E-09   9.386E-10
     5.623E+03   3.746E-11   2.428E-11   1.177E-09   5.337E-10
     7.079E+03   2.103E-11   1.326E-11   6.736E-10   3.061E-10
     8.913E+03   1.173E-11   7.510E-12   3.936E-10   1.718E-10
     1.122E+04   6.839E-12   4.123E-12   2.269E-10   9.656E-11
     1.413E+04   3.751E-12   2.284E-12   1.276E-10   5.224E-11
     1.778E+04   2.031E-12   1.229E-12   7.041E-11   2.958E-11
     2.239E+04   1.118E-12   6.708E-13   4.043E-11   1.616E-11
     2.818E+04   6.082E-13   3.598E-13   2.115E-11   8.846E-12
     3.548E+04   3.271E-13   1.913E-13   1.192E-11   4.775E-12
     4.467E+04   1.749E-13   1.021E-13   6.558E-12   2.575E-12
     5.623E+04   9.399E-14   5.340E-14   3.419E-12   1.387E-12
     7.079E+04   5.008E-14   2.788E-14   1.834E-12   7.485E-13
     8.913E+04   2.662E-14   1.469E-14   1.008E-12   3.857E-13
